event_date,sale_date,days_to_event,venue,genre,ticket_tier,base_price,artist_popularity,temperature_c,is_cold,is_rainy,is_weekend,is_saturday,month,day_of_week,has_competing_event,is_peak_season,viral_shock,transport_disruption,venue_location_premium,price_adjustment_pct,optimal_price
2023-10-15,2023-04-30,168,"SSE Hydro, Glasgow",Rock,VIP Package,210.0,8,5.1,1,1,1,0,10,6,0,0,0,0,0.03,19.7,251.5
2023-10-15,2023-09-28,17,"First Direct Arena, Leeds",Musical Theatre,Standing (General),48.0,8,4.5,1,1,1,0,10,6,1,0,1,0,0.02,22.0,58.5
2023-08-14,2023-03-05,162,"O2 Arena, London",Jazz,VIP Package,210.0,5,14.3,0,0,0,0,8,0,0,1,0,0,0.22,22.0,256.0
2024-06-06,2024-03-13,85,"O2 Arena, London",Pop,Standard (Seated),78.0,5,18.0,0,0,0,0,6,3,0,0,0,0,0.22,22.0,95.0
2024-06-05,2024-02-04,122,Manchester Arena,Musical Theatre,Standard (Seated),78.0,7,14.8,0,0,0,0,6,2,0,0,0,0,0.08,22.0,95.0
2023-09-30,2023-07-29,63,"Motorpoint Arena, Cardiff",Rock,Standing (General),48.0,6,10.9,0,1,1,1,9,5,0,0,0,0,0.0,11.49,53.5
2024-02-06,2023-10-04,125,"Glastonbury Festival, Somerset",Hip-Hop,VIP Package,210.0,9,11.4,0,1,0,0,2,1,0,1,0,0,0.35,22.0,256.0
2023-07-02,2023-05-10,53,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,4,15.2,0,0,1,0,7,6,0,1,0,0,0.05,20.6,94.0
2024-10-26,2024-09-19,37,"SSE Hydro, Glasgow",Electronic/Dance,Standard (Seated),78.0,1,-2.8,1,1,1,1,10,5,0,0,0,0,0.03,1.61,79.5
2024-05-02,2023-11-19,165,"O2 Arena, London",Hip-Hop,VIP Package,210.0,6,19.4,0,0,0,0,5,3,1,0,0,0,0.22,22.0,256.0
2023-05-04,2023-04-28,6,"Utilita Arena, Birmingham",Rock,Standard (Seated),78.0,4,12.1,0,1,0,0,5,3,1,0,0,0,0.05,11.29,87.0
2024-09-17,2024-06-07,102,"Utilita Arena, Birmingham",Pop,Standard (Seated),78.0,4,6.6,1,1,0,0,9,1,1,0,1,0,0.05,16.22,90.5
2024-02-18,2023-12-04,76,"O2 Arena, London",Hip-Hop,Premium (Seated),125.0,6,5.0,1,1,1,0,2,6,1,1,0,0,0.22,22.0,152.5
2024-12-25,2024-09-21,95,"Glastonbury Festival, Somerset",Rock,Premium (Seated),125.0,8,4.2,1,1,0,0,12,2,0,1,0,0,0.35,22.0,152.5
2023-06-21,2023-04-09,73,"O2 Arena, London",Musical Theatre,VIP Package,210.0,4,19.7,0,0,0,0,6,2,1,0,0,0,0.22,18.14,248.0
2023-10-15,2023-05-23,145,Manchester Arena,R&B,VIP Package,210.0,4,4.9,1,1,1,0,10,6,0,0,0,0,0.08,4.88,220.5
2024-03-10,2024-02-14,25,"Utilita Arena, Birmingham",Pop,Standard (Seated),78.0,8,5.4,1,1,1,0,3,6,0,0,0,0,0.05,22.0,95.0
2024-11-16,2024-08-04,104,"Utilita Arena, Birmingham",Hip-Hop,Standard (Seated),78.0,8,12.5,0,1,1,1,11,5,1,0,0,0,0.05,22.0,95.0
2023-04-23,2023-03-10,44,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,3,11.6,0,1,1,0,4,6,0,0,0,0,0.03,12.02,54.0
2023-05-02,2023-01-19,103,"O2 Arena, London",Pop,Standard (Seated),78.0,6,19.8,0,0,0,0,5,1,1,0,0,1,0.22,19.34,93.0
2024-06-27,2024-02-24,124,"Motorpoint Arena, Cardiff",R&B,Standard (Seated),78.0,5,19.7,0,0,0,0,6,3,0,0,0,0,0.0,11.54,87.0
2023-08-10,2023-04-07,125,"First Direct Arena, Leeds",Musical Theatre,Premium (Seated),125.0,9,19.3,0,0,0,0,8,3,0,1,0,0,0.02,22.0,152.5
2024-09-22,2024-05-18,127,"First Direct Arena, Leeds",R&B,Standing (General),48.0,7,6.3,1,1,1,0,9,6,0,0,1,0,0.02,22.0,58.5
2023-02-08,2023-01-11,28,"Boardmasters, Newquay",Rock,Standing (General),48.0,5,7.3,1,1,0,0,2,2,0,1,0,0,0.15,22.0,58.5
2024-05-11,2024-02-15,86,"SSE Hydro, Glasgow",R&B,Standing (General),48.0,7,12.8,0,1,1,1,5,5,1,0,0,0,0.03,16.7,56.0
2023-08-21,2023-07-23,29,"O2 Arena, London",Pop,Standing (General),48.0,10,10.2,0,1,0,0,8,0,1,1,0,0,0.22,22.0,58.5
2024-06-13,2024-01-24,141,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,5,19.6,0,0,0,0,6,3,0,0,0,1,0.03,4.5,81.5
2023-05-29,2023-01-07,142,"O2 Arena, London",Jazz,Standing (General),48.0,4,13.6,0,0,0,0,5,0,0,0,0,0,0.22,9.99,53.0
2024-02-01,2023-08-15,170,"O2 Arena, London",Musical Theatre,Standing (General),48.0,6,7.7,1,1,0,0,2,3,0,1,1,0,0.22,22.0,58.5
2024-10-22,2024-08-22,61,Manchester Arena,Pop,Standing (General),48.0,6,11.9,0,1,0,0,10,1,0,0,0,0,0.08,20.14,57.5
2024-09-29,2024-05-20,132,"Boardmasters, Newquay",Electronic/Dance,Premium (Seated),125.0,6,15.8,0,0,1,0,9,6,0,0,0,0,0.15,22.0,152.5
2023-10-29,2023-08-08,82,"O2 Arena, London",Musical Theatre,Premium (Seated),125.0,5,2.8,1,1,1,0,10,6,0,0,0,0,0.22,22.0,152.5
2023-12-26,2023-09-17,100,"SSE Hydro, Glasgow",Pop,Standing (General),48.0,4,2.4,1,1,0,0,12,1,0,1,0,0,0.03,6.01,51.0
2023-08-26,2023-04-04,144,"O2 Arena, London",Pop,Premium (Seated),125.0,7,16.1,0,0,1,1,8,5,1,1,0,0,0.22,22.0,152.5
2024-10-08,2024-09-13,25,"SSE Hydro, Glasgow",Musical Theatre,Standard (Seated),78.0,9,-1.1,1,1,0,0,10,1,1,0,0,0,0.03,22.0,95.0
2024-10-24,2024-06-30,116,"First Direct Arena, Leeds",Hip-Hop,Standing (General),48.0,8,-0.5,1,1,0,0,10,3,0,0,0,0,0.02,19.84,57.5
2023-08-24,2023-05-09,107,"SSE Hydro, Glasgow",Pop,Standard (Seated),78.0,6,11.0,0,1,0,0,8,3,0,1,0,0,0.03,20.77,94.0
2023-07-22,2023-04-22,91,"O2 Arena, London",R&B,Standing (General),48.0,4,21.2,0,0,1,1,7,5,1,1,0,0,0.22,22.0,58.5
2023-09-13,2023-08-11,33,"SSE Hydro, Glasgow",Pop,Premium (Seated),125.0,6,17.2,0,0,0,0,9,2,0,0,0,1,0.03,6.07,132.5
2024-08-20,2024-05-27,85,"Boardmasters, Newquay",R&B,Standing (General),48.0,2,11.9,0,1,0,0,8,1,1,1,0,0,0.15,12.89,54.0
2024-10-23,2024-07-24,91,"Utilita Arena, Birmingham",Classical,VIP Package,210.0,5,6.6,1,1,0,0,10,2,0,0,0,0,0.05,13.6,238.5
2023-08-23,2023-07-30,24,"First Direct Arena, Leeds",Electronic/Dance,Standing (General),48.0,7,10.4,0,1,0,0,8,2,1,1,0,0,0.02,22.0,58.5
2023-12-11,2023-10-04,68,"Glastonbury Festival, Somerset",Hip-Hop,Standard (Seated),78.0,3,7.6,1,1,0,0,12,0,0,1,1,0,0.35,22.0,95.0
2024-06-17,2024-03-04,105,"O2 Arena, London",Rock,VIP Package,210.0,5,19.1,0,0,0,0,6,0,1,0,0,0,0.22,22.0,256.0
2024-04-10,2024-01-21,80,"SSE Hydro, Glasgow",Pop,Standing (General),48.0,2,12.5,0,1,0,0,4,2,0,0,1,0,0.03,6.98,51.5
2024-06-24,2024-03-14,102,"Glastonbury Festival, Somerset",Pop,Standard (Seated),78.0,7,18.5,0,0,0,0,6,0,1,0,0,0,0.35,22.0,95.0
2023-08-01,2023-06-28,34,"O2 Arena, London",Jazz,Standard (Seated),78.0,4,11.1,0,1,0,0,8,1,0,1,1,0,0.22,22.0,95.0
2024-04-07,2024-03-02,36,"First Direct Arena, Leeds",Hip-Hop,Standard (Seated),78.0,6,17.2,0,0,1,0,4,6,0,0,0,0,0.02,14.08,89.0
2024-03-11,2023-11-29,103,"O2 Arena, London",Rock,Standing (General),48.0,4,13.6,0,0,0,0,3,0,1,0,0,0,0.22,22.0,58.5
2023-10-10,2023-09-05,35,"Utilita Arena, Birmingham",R&B,Standing (General),48.0,6,10.5,0,1,0,0,10,1,0,0,0,0,0.05,18.38,57.0
2024-07-15,2024-03-16,121,"Utilita Arena, Birmingham",Jazz,Standard (Seated),78.0,7,20.6,0,0,0,0,7,0,1,1,0,0,0.05,9.11,85.0
2024-08-29,2024-04-27,124,Manchester Arena,Electronic/Dance,Standard (Seated),78.0,4,10.7,0,1,0,0,8,3,1,1,0,0,0.08,3.23,80.5
2024-04-07,2023-11-19,140,"First Direct Arena, Leeds",Rock,Standard (Seated),78.0,5,13.3,0,0,1,0,4,6,0,0,0,0,0.02,11.6,87.0
2024-02-11,2023-11-27,76,Manchester Arena,Rock,Standing (General),48.0,7,7.5,1,1,1,0,2,6,0,1,0,0,0.08,22.0,58.5
2023-03-29,2022-12-31,88,Manchester Arena,Rock,Standard (Seated),78.0,6,7.8,1,1,0,0,3,2,0,0,0,0,0.08,17.58,91.5
2023-02-13,2023-01-26,18,"O2 Arena, London",Jazz,Standard (Seated),78.0,1,2.0,1,1,0,0,2,0,1,1,0,0,0.22,9.59,85.5
2024-04-05,2024-01-10,86,"Glastonbury Festival, Somerset",Electronic/Dance,Standard (Seated),78.0,6,13.0,0,0,1,0,4,4,0,0,0,0,0.35,22.0,95.0
2023-10-05,2023-07-29,68,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,4,6.5,1,1,0,0,10,3,0,0,0,0,0.22,21.09,94.5
2024-11-13,2024-06-10,156,"Glastonbury Festival, Somerset",Musical Theatre,Standing (General),48.0,6,14.8,0,0,0,0,11,2,0,0,0,0,0.35,22.0,58.5
2024-02-25,2024-01-26,30,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,1,10.5,0,1,1,0,2,6,0,1,0,0,0.05,8.6,52.0
2024-12-01,2024-09-14,78,Manchester Arena,Rock,Standing (General),48.0,4,-0.5,1,1,1,0,12,6,0,1,0,0,0.08,8.37,52.0
2023-12-19,2023-09-28,82,"SSE Hydro, Glasgow",Pop,Standing (General),48.0,2,-3.6,1,1,0,0,12,1,0,1,0,0,0.03,-1.79,47.0
2024-11-26,2024-06-28,151,"First Direct Arena, Leeds",R&B,Standing (General),48.0,8,-0.7,1,1,0,0,11,1,0,0,0,0,0.02,14.66,55.0
2024-05-29,2024-03-08,82,"First Direct Arena, Leeds",Pop,Standard (Seated),78.0,8,19.6,0,0,0,0,5,2,1,0,0,1,0.02,5.83,82.5
2024-12-03,2024-09-01,93,"O2 Arena, London",Classical,Standard (Seated),78.0,9,0.7,1,1,0,0,12,1,0,1,0,0,0.22,22.0,95.0
2024-09-21,2024-04-26,148,Manchester Arena,Musical Theatre,Standard (Seated),78.0,6,9.5,0,1,1,1,9,5,0,0,0,0,0.08,22.0,95.0
2023-01-19,2023-01-12,7,"O2 Arena, London",Hip-Hop,Standing (General),48.0,7,1.4,1,1,0,0,1,3,1,0,0,0,0.22,22.0,58.5
2023-01-23,2022-11-04,80,"O2 Arena, London",Rock,Standing (General),48.0,6,11.1,0,1,0,0,1,0,1,0,0,0,0.22,22.0,58.5
2024-02-17,2023-09-23,147,Manchester Arena,Pop,Standard (Seated),78.0,5,10.6,0,1,1,1,2,5,0,1,0,0,0.08,22.0,95.0
2023-01-30,2022-08-30,153,"O2 Arena, London",R&B,VIP Package,210.0,7,-0.4,1,1,0,0,1,0,0,0,0,0,0.22,22.0,256.0
2023-04-18,2022-12-07,132,Manchester Arena,Jazz,Premium (Seated),125.0,7,10.0,0,1,0,0,4,1,0,0,0,0,0.08,9.22,136.5
2024-01-02,2023-11-13,50,"O2 Arena, London",Rock,Premium (Seated),125.0,7,7.3,1,1,0,0,1,1,0,0,0,0,0.22,22.0,152.5
2023-10-08,2023-04-28,163,"O2 Arena, London",Pop,Premium (Seated),125.0,8,2.7,1,1,1,0,10,6,1,0,0,1,0.22,22.0,152.5
2023-05-08,2023-01-25,103,"O2 Arena, London",Rock,Standard (Seated),78.0,8,21.5,0,0,0,0,5,0,1,0,0,0,0.22,22.0,95.0
2023-08-17,2023-07-12,36,"Boardmasters, Newquay",Musical Theatre,Standing (General),48.0,5,16.5,0,0,0,0,8,3,0,1,0,0,0.15,22.0,58.5
2023-04-21,2023-04-14,7,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,4,10.8,0,1,1,0,4,4,0,0,0,0,0.22,22.0,95.0
2023-05-16,2023-01-18,118,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,5,19.2,0,0,0,0,5,1,0,0,0,0,0.05,11.6,53.5
2023-12-28,2023-11-19,39,"O2 Arena, London",Classical,Standard (Seated),78.0,2,3.4,1,1,0,0,12,3,0,1,0,0,0.22,14.34,89.0
2023-07-05,2023-03-22,105,"Glastonbury Festival, Somerset",Electronic/Dance,Premium (Seated),125.0,9,11.4,0,1,0,0,7,2,0,1,0,0,0.35,22.0,152.5
2024-10-17,2024-08-30,48,"O2 Arena, London",Pop,Premium (Seated),125.0,10,6.0,1,1,0,0,10,3,1,0,0,0,0.22,22.0,152.5
2024-08-06,2024-06-24,43,"Boardmasters, Newquay",Rock,Standing (General),48.0,6,12.8,0,1,0,0,8,1,0,1,0,0,0.15,22.0,58.5
2023-05-09,2023-05-02,7,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,7,18.2,0,0,0,0,5,1,0,0,0,0,0.05,22.0,95.0
2023-09-18,2023-08-21,28,"O2 Arena, London",Musical Theatre,Standard (Seated),78.0,4,9.4,0,1,0,0,9,0,1,0,0,0,0.22,15.7,90.0
2024-05-29,2023-12-03,178,"Glastonbury Festival, Somerset",Rock,Premium (Seated),125.0,8,18.2,0,0,0,0,5,2,0,0,0,0,0.35,22.0,152.5
2024-03-24,2023-12-11,104,"First Direct Arena, Leeds",Pop,Premium (Seated),125.0,8,7.8,1,1,1,0,3,6,0,0,0,1,0.02,18.69,148.5
2023-04-14,2023-01-16,88,Manchester Arena,Electronic/Dance,VIP Package,210.0,2,13.6,0,0,1,0,4,4,1,0,0,0,0.08,-4.5,200.5
2024-04-27,2024-01-14,104,"SSE Hydro, Glasgow",Pop,Standing (General),48.0,2,6.4,1,1,1,1,4,5,0,0,0,0,0.03,-15.33,40.5
2023-08-12,2023-04-25,109,"Glastonbury Festival, Somerset",Hip-Hop,Standard (Seated),78.0,4,12.6,0,1,1,1,8,5,1,1,0,0,0.35,22.0,95.0
2024-05-05,2024-01-31,95,"First Direct Arena, Leeds",Rock,Standing (General),48.0,6,15.5,0,0,1,0,5,6,0,0,0,0,0.02,8.52,52.0
2024-04-17,2023-12-25,114,Manchester Arena,Rock,Standing (General),48.0,3,9.0,0,1,0,0,4,2,0,0,0,0,0.08,-1.0,47.5
2023-01-10,2022-09-18,114,"Motorpoint Arena, Cardiff",R&B,VIP Package,210.0,3,3.3,1,1,0,0,1,1,0,0,0,0,0.0,-11.95,185.0
2024-02-09,2023-12-02,69,"SSE Hydro, Glasgow",Electronic/Dance,VIP Package,210.0,4,8.7,0,1,1,0,2,4,0,1,0,0,0.03,16.47,244.5
2023-10-29,2023-09-03,56,"Glastonbury Festival, Somerset",Electronic/Dance,Standing (General),48.0,6,3.5,1,1,1,0,10,6,1,0,0,0,0.35,22.0,58.5
2023-08-19,2023-06-14,66,"SSE Hydro, Glasgow",Rock,Standing (General),48.0,9,15.1,0,0,1,1,8,5,0,1,0,0,0.03,22.0,58.5
2023-03-07,2023-02-18,17,"O2 Arena, London",Musical Theatre,Standing (General),48.0,7,11.0,0,1,0,0,3,1,0,0,0,0,0.22,22.0,58.5
2023-04-22,2023-03-31,22,"Glastonbury Festival, Somerset",Pop,Premium (Seated),125.0,5,7.1,1,1,1,1,4,5,0,0,1,0,0.35,22.0,152.5
2023-01-13,2022-12-19,25,"O2 Arena, London",Pop,Standing (General),48.0,1,11.7,0,1,1,0,1,4,1,0,0,0,0.22,13.49,54.5
2024-01-28,2023-09-15,135,Manchester Arena,Hip-Hop,Standing (General),48.0,5,-0.1,1,1,1,0,1,6,1,0,0,0,0.08,5.82,51.0
2024-05-14,2024-03-22,53,"First Direct Arena, Leeds",Pop,Standing (General),48.0,3,17.0,0,0,0,0,5,1,0,0,0,0,0.02,0.79,48.5
2024-08-20,2024-07-23,28,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,4,15.3,0,0,0,0,8,1,0,1,0,0,0.05,12.14,87.5
2023-08-22,2023-04-05,139,"O2 Arena, London",Musical Theatre,VIP Package,210.0,3,13.9,0,0,0,0,8,1,0,1,0,0,0.22,22.0,256.0
2024-08-24,2024-05-23,93,"Motorpoint Arena, Cardiff",Hip-Hop,Standing (General),48.0,4,16.9,0,0,1,1,8,5,0,1,0,0,0.0,12.34,54.0
2023-11-10,2023-07-26,107,Manchester Arena,Hip-Hop,Standard (Seated),78.0,2,7.4,1,1,1,0,11,4,0,0,0,0,0.08,4.22,81.5
2024-07-19,2024-07-01,18,Manchester Arena,Electronic/Dance,Standing (General),48.0,6,13.8,0,0,1,0,7,4,1,1,0,0,0.08,22.0,58.5
2023-01-12,2022-11-16,57,"Motorpoint Arena, Cardiff",Pop,Standard (Seated),78.0,1,2.3,1,1,0,0,1,3,0,0,0,0,0.0,-6.91,72.5
2023-07-28,2023-02-26,152,Manchester Arena,R&B,Premium (Seated),125.0,6,14.6,0,0,1,0,7,4,0,1,0,0,0.08,22.0,152.5
2023-01-14,2022-10-08,98,"O2 Arena, London",Rock,Standing (General),48.0,7,0.7,1,1,1,1,1,5,0,0,0,0,0.22,22.0,58.5
2024-09-24,2024-05-07,140,"O2 Arena, London",Musical Theatre,Standing (General),48.0,5,10.4,0,1,0,0,9,1,0,0,0,0,0.22,22.0,58.5
2024-02-22,2024-01-10,43,"Boardmasters, Newquay",Rock,Premium (Seated),125.0,7,9.5,0,1,0,0,2,3,0,1,0,0,0.15,22.0,152.5
2024-03-12,2023-12-27,76,"O2 Arena, London",Electronic/Dance,Standing (General),48.0,9,4.3,1,1,0,0,3,1,0,0,0,1,0.22,22.0,58.5
2024-01-12,2023-11-04,69,Manchester Arena,Musical Theatre,Standard (Seated),78.0,4,2.5,1,1,1,0,1,4,0,0,0,0,0.08,18.85,92.5
2023-01-20,2022-11-25,56,"First Direct Arena, Leeds",Classical,Standard (Seated),78.0,6,0.1,1,1,1,0,1,4,0,0,0,0,0.02,14.81,89.5
2024-08-09,2024-07-27,13,"First Direct Arena, Leeds",Musical Theatre,Standing (General),48.0,4,16.2,0,0,1,0,8,4,0,1,0,0,0.02,22.0,58.5
2023-03-11,2022-11-14,117,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,5,11.9,0,1,1,1,3,5,1,0,1,0,0.22,22.0,95.0
2023-07-30,2023-03-28,124,"First Direct Arena, Leeds",Rock,Premium (Seated),125.0,1,20.4,0,0,1,0,7,6,0,1,0,0,0.02,-2.83,121.5
2023-04-11,2023-03-08,34,Manchester Arena,Jazz,Standard (Seated),78.0,2,9.6,0,1,0,0,4,1,0,0,0,0,0.08,-16.75,65.0
2024-11-28,2024-10-23,36,"Boardmasters, Newquay",Rock,Standing (General),48.0,7,4.3,1,1,0,0,11,3,0,0,0,0,0.15,22.0,58.5
2023-05-12,2023-04-12,30,"O2 Arena, London",Pop,Standard (Seated),78.0,2,16.7,0,0,1,0,5,4,0,0,0,0,0.22,18.98,93.0
2024-09-14,2024-09-11,3,Manchester Arena,Hip-Hop,Standard (Seated),78.0,6,4.2,1,1,1,1,9,5,0,0,0,0,0.08,22.0,95.0
2024-01-16,2023-09-11,127,Manchester Arena,Hip-Hop,Standard (Seated),78.0,6,-2.2,1,1,0,0,1,1,0,0,0,0,0.08,15.19,90.0
2023-05-12,2023-02-12,89,Manchester Arena,Musical Theatre,Standard (Seated),78.0,10,15.3,0,0,1,0,5,4,1,0,0,0,0.08,22.0,95.0
2023-01-20,2022-10-27,85,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,6,3.1,1,1,1,0,1,4,0,0,1,0,0.05,22.0,58.5
2024-06-19,2024-05-05,45,"O2 Arena, London",Jazz,Standard (Seated),78.0,2,22.2,0,0,0,0,6,2,0,0,0,0,0.22,2.04,79.5
2023-08-15,2023-07-13,33,"O2 Arena, London",Pop,Standard (Seated),78.0,6,12.9,0,1,0,0,8,1,0,1,0,0,0.22,22.0,95.0
2023-06-03,2023-05-16,18,"SSE Hydro, Glasgow",Hip-Hop,Standard (Seated),78.0,5,16.3,0,0,1,1,6,5,0,0,0,0,0.03,22.0,95.0
2024-04-13,2024-03-10,34,"First Direct Arena, Leeds",Classical,Standard (Seated),78.0,8,14.3,0,0,1,1,4,5,0,0,0,0,0.02,14.27,89.0
2024-02-09,2023-10-23,109,Manchester Arena,Musical Theatre,Standing (General),48.0,6,2.8,1,1,1,0,2,4,0,1,1,0,0.08,22.0,58.5
2023-07-21,2023-07-19,2,"O2 Arena, London",R&B,Standing (General),48.0,5,15.3,0,0,1,0,7,4,1,1,0,0,0.22,22.0,58.5
2023-02-07,2022-09-15,145,"O2 Arena, London",Pop,VIP Package,210.0,6,6.1,1,1,0,0,2,1,1,1,0,0,0.22,22.0,256.0
2023-07-07,2023-03-26,103,"O2 Arena, London",Jazz,Standard (Seated),78.0,5,12.6,0,1,1,0,7,4,0,1,0,0,0.22,22.0,95.0
2023-02-26,2022-11-27,91,"O2 Arena, London",Rock,Standard (Seated),78.0,5,8.0,0,1,1,0,2,6,0,1,0,0,0.22,22.0,95.0
2023-01-20,2022-12-27,24,"Utilita Arena, Birmingham",Electronic/Dance,Standard (Seated),78.0,7,8.1,0,1,1,0,1,4,0,0,0,0,0.05,18.1,92.0
2023-09-30,2023-07-16,76,"Glastonbury Festival, Somerset",R&B,VIP Package,210.0,2,15.6,0,0,1,1,9,5,0,0,0,0,0.35,22.0,256.0
2023-04-29,2023-02-20,68,Manchester Arena,R&B,VIP Package,210.0,6,16.4,0,0,1,1,4,5,0,0,1,0,0.08,22.0,256.0
2024-08-05,2024-06-03,63,Manchester Arena,Classical,Standard (Seated),78.0,2,15.2,0,0,0,0,8,0,1,1,0,1,0.08,-7.43,72.0
2024-05-30,2024-04-28,32,"O2 Arena, London",R&B,Standing (General),48.0,8,10.4,0,1,0,0,5,3,1,0,0,0,0.22,22.0,58.5
2023-08-09,2023-03-02,160,Manchester Arena,Hip-Hop,VIP Package,210.0,9,10.4,0,1,0,0,8,2,0,1,0,0,0.08,22.0,256.0
2024-06-09,2024-03-06,95,"O2 Arena, London",Pop,Standard (Seated),78.0,7,13.2,0,0,1,0,6,6,0,0,0,0,0.22,22.0,95.0
2024-05-29,2024-01-21,129,"Glastonbury Festival, Somerset",Rock,Standard (Seated),78.0,7,15.3,0,0,0,0,5,2,0,0,0,0,0.35,22.0,95.0
2024-12-28,2024-08-24,126,"SSE Hydro, Glasgow",Rock,Premium (Seated),125.0,9,1.7,1,1,1,1,12,5,1,1,0,0,0.03,22.0,152.5
2023-12-02,2023-06-22,163,"Boardmasters, Newquay",Classical,Standard (Seated),78.0,3,2.9,1,1,1,1,12,5,0,1,0,0,0.15,11.29,87.0
2024-11-28,2024-10-30,29,"Glastonbury Festival, Somerset",Rock,Standing (General),48.0,3,4.4,1,1,0,0,11,3,0,0,0,0,0.35,22.0,58.5
2023-02-24,2022-10-24,123,"First Direct Arena, Leeds",Hip-Hop,Premium (Seated),125.0,5,7.7,1,1,1,0,2,4,0,1,0,0,0.02,14.61,143.5
2024-05-14,2024-01-22,113,"First Direct Arena, Leeds",Hip-Hop,Standard (Seated),78.0,1,14.3,0,0,0,0,5,1,1,0,0,0,0.02,-11.73,69.0
2024-06-19,2024-05-13,37,"O2 Arena, London",Hip-Hop,Standard (Seated),78.0,9,17.2,0,0,0,0,6,2,1,0,0,0,0.22,22.0,95.0
2023-06-11,2023-03-25,78,"First Direct Arena, Leeds",Hip-Hop,Standing (General),48.0,1,18.7,0,0,1,0,6,6,0,0,0,0,0.02,-11.53,42.5
2024-10-31,2024-06-22,131,"Glastonbury Festival, Somerset",R&B,Standard (Seated),78.0,6,9.9,0,1,0,0,10,3,1,0,0,0,0.35,22.0,95.0
2024-08-16,2024-08-05,11,"O2 Arena, London",R&B,Standing (General),48.0,4,13.5,0,0,1,0,8,4,1,1,0,0,0.22,22.0,58.5
2023-06-08,2023-02-21,107,"Glastonbury Festival, Somerset",Electronic/Dance,Standing (General),48.0,2,17.2,0,0,0,0,6,3,0,0,0,0,0.35,21.68,58.5
2023-07-07,2023-06-27,10,Manchester Arena,Pop,Standard (Seated),78.0,1,12.1,0,1,1,0,7,4,0,1,0,0,0.08,22.0,95.0
2023-03-01,2022-12-17,74,"Glastonbury Festival, Somerset",Musical Theatre,VIP Package,210.0,4,7.2,1,1,0,0,3,2,1,0,0,0,0.35,22.0,256.0
2023-11-15,2023-09-27,49,"Glastonbury Festival, Somerset",Jazz,Standard (Seated),78.0,2,3.9,1,1,0,0,11,2,0,0,0,0,0.35,16.14,90.5
2023-07-30,2023-03-25,127,"SSE Hydro, Glasgow",Rock,Premium (Seated),125.0,9,13.3,0,0,1,0,7,6,1,1,0,0,0.03,22.0,152.5
2024-02-10,2023-12-29,43,"Utilita Arena, Birmingham",Electronic/Dance,Premium (Seated),125.0,3,0.9,1,1,1,1,2,5,0,1,0,0,0.05,19.58,149.5
2024-10-25,2024-09-13,42,"First Direct Arena, Leeds",Musical Theatre,Standard (Seated),78.0,2,0.8,1,1,1,0,10,4,0,0,0,0,0.02,10.95,86.5
2023-04-19,2023-03-06,44,"Motorpoint Arena, Cardiff",Rock,Standing (General),48.0,7,10.2,0,1,0,0,4,2,0,0,0,0,0.0,4.7,50.5
2023-03-17,2022-12-22,85,"Boardmasters, Newquay",Classical,Premium (Seated),125.0,5,9.0,0,1,1,0,3,4,0,0,0,0,0.15,22.0,152.5
2024-06-25,2024-03-21,96,"Motorpoint Arena, Cardiff",Pop,Standard (Seated),78.0,8,21.4,0,0,0,0,6,1,1,0,0,1,0.0,6.99,83.5
2023-11-10,2023-10-14,27,"Utilita Arena, Birmingham",Electronic/Dance,Standing (General),48.0,7,4.0,1,1,1,0,11,4,0,0,0,0,0.05,22.0,58.5
2023-04-27,2023-03-26,32,"Utilita Arena, Birmingham",Musical Theatre,Standing (General),48.0,10,10.6,0,1,0,0,4,3,0,0,0,0,0.05,22.0,58.5
2024-12-04,2024-07-23,134,"Motorpoint Arena, Cardiff",Electronic/Dance,Premium (Seated),125.0,7,-0.5,1,1,0,0,12,2,0,1,0,0,0.0,20.71,151.0
2023-01-19,2022-11-24,56,"First Direct Arena, Leeds",Hip-Hop,Standing (General),48.0,3,4.8,1,1,0,0,1,3,0,0,0,0,0.02,8.53,52.0
2024-03-07,2023-12-12,86,"Motorpoint Arena, Cardiff",Musical Theatre,Standing (General),48.0,6,11.2,0,1,0,0,3,3,1,0,0,0,0.0,-8.19,44.0
2024-11-15,2024-07-13,125,"First Direct Arena, Leeds",Hip-Hop,Premium (Seated),125.0,5,0.7,1,1,1,0,11,4,1,0,0,0,0.02,4.0,130.0
2023-12-16,2023-08-31,107,"O2 Arena, London",Hip-Hop,VIP Package,210.0,5,-5.0,1,1,1,1,12,5,1,1,0,0,0.22,22.0,256.0
2023-07-02,2023-05-18,45,Manchester Arena,Electronic/Dance,Standard (Seated),78.0,4,18.0,0,0,1,0,7,6,0,1,0,0,0.08,8.67,85.0
